------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   timestamp   |                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    message                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |                    logStreamName                     |
| 1777790253767 | 2026-05-03T06:37:33.767Z dee25000-55a4-42d1-bb1e-8a34067509e1 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790253769 | END RequestId: dee25000-55a4-42d1-bb1e-8a34067509e1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790253769 | REPORT RequestId: dee25000-55a4-42d1-bb1e-8a34067509e1 Duration: 1.77 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254128 | START RequestId: 11289563-f5ba-4628-944b-3080eff15cf9 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254129 | 2026-05-03T06:37:34.129Z 11289563-f5ba-4628-944b-3080eff15cf9 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_RHhNoAMEqtg=","requestTime":"03/May/2026:06:37:34 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790254103,"requestId":"df995547-f4aa-40d3-8d12-716207d111e1","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254129 | 2026-05-03T06:37:34.129Z 11289563-f5ba-4628-944b-3080eff15cf9 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254131 | END RequestId: 11289563-f5ba-4628-944b-3080eff15cf9                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254131 | REPORT RequestId: 11289563-f5ba-4628-944b-3080eff15cf9 Duration: 1.76 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254516 | 2026-05-03T06:37:34.516Z 693c6650-848f-43b2-8e5e-8320f246ee1d INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_UEuQIAMEsXQ=","requestTime":"03/May/2026:06:37:34 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790254490,"requestId":"0f579d51-de49-4ad2-8ece-71d87129d612","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254516 | START RequestId: 693c6650-848f-43b2-8e5e-8320f246ee1d Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254517 | 2026-05-03T06:37:34.517Z 693c6650-848f-43b2-8e5e-8320f246ee1d INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254518 | END RequestId: 693c6650-848f-43b2-8e5e-8320f246ee1d                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790254518 | REPORT RequestId: 693c6650-848f-43b2-8e5e-8320f246ee1d Duration: 1.59 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255036 | START RequestId: b82d43dc-0dae-4fd5-b8cd-7d3692b5288c Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255037 | 2026-05-03T06:37:35.037Z b82d43dc-0dae-4fd5-b8cd-7d3692b5288c INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_aGSPIAMEiOQ=","requestTime":"03/May/2026:06:37:35 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790255011,"requestId":"f47b9374-1eb6-4d21-a5c2-e41accbb9838","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255037 | 2026-05-03T06:37:35.037Z b82d43dc-0dae-4fd5-b8cd-7d3692b5288c INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255038 | END RequestId: b82d43dc-0dae-4fd5-b8cd-7d3692b5288c                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255038 | REPORT RequestId: b82d43dc-0dae-4fd5-b8cd-7d3692b5288c Duration: 1.65 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255445 | 2026-05-03T06:37:35.445Z 38f37993-5cc8-4013-88ee-8f26a44637b3 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_eHAdoAMEghQ=","requestTime":"03/May/2026:06:37:35 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790255410,"requestId":"1312612c-248f-415d-b7ab-754419d39f35","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255445 | 2026-05-03T06:37:35.445Z 38f37993-5cc8-4013-88ee-8f26a44637b3 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255445 | START RequestId: 38f37993-5cc8-4013-88ee-8f26a44637b3 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255450 | END RequestId: 38f37993-5cc8-4013-88ee-8f26a44637b3                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255450 | REPORT RequestId: 38f37993-5cc8-4013-88ee-8f26a44637b3 Duration: 4.41 ms Billed Duration: 5 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255837 | 2026-05-03T06:37:35.837Z 1ade0e47-1aa2-4b6f-ba86-d46b545f3b89 INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_iE4HoAMEpVg=","requestTime":"03/May/2026:06:37:35 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790255811,"requestId":"e5032c0c-dc1d-4efd-b8a8-85cdc4710acf","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255837 | 2026-05-03T06:37:35.837Z 1ade0e47-1aa2-4b6f-ba86-d46b545f3b89 INFO Response: {"message":"HELLO UNKNOWN FROM NODE!"}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255837 | START RequestId: 1ade0e47-1aa2-4b6f-ba86-d46b545f3b89 Version: $LATEST                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255839 | END RequestId: 1ade0e47-1aa2-4b6f-ba86-d46b545f3b89                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790255839 | REPORT RequestId: 1ade0e47-1aa2-4b6f-ba86-d46b545f3b89 Duration: 1.52 ms Billed Duration: 2 ms Memory Size: 128 MB Max Memory Used: 77 MB                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
| 1777790256269 | 2026-05-03T06:37:36.269Z 7c43b7bd-d37d-4cfe-aa16-0fa3cb9a748a INFO Incoming event: {"resource":"/node","path":"/node","httpMethod":"GET","headers":{"Accept":"*/*","Host":"u5q49moozi.execute-api.us-east-1.amazonaws.com","User-Agent":"curl/8.19.0","X-Forwarded-For":"98.176.213.95","X-Forwarded-Port":"443","X-Forwarded-Proto":"https"},"multiValueHeaders":{"Accept":["*/*"],"Host":["u5q49moozi.execute-api.us-east-1.amazonaws.com"],"User-Agent":["curl/8.19.0"],"X-Forwarded-For":["98.176.213.95"],"X-Forwarded-Port":["443"],"X-Forwarded-Proto":["https"]},"queryStringParameters":null,"multiValueQueryStringParameters":null,"pathParameters":null,"stageVariables":null,"requestContext":{"resourceId":"03m1ko","resourcePath":"/node","httpMethod":"GET","extendedRequestId":"cxn_mEVZIAMEkAA=","requestTime":"03/May/2026:06:37:36 +0000","path":"/prod/node","accountId":"866340886126","protocol":"HTTP/1.1","stage":"prod","domainPrefix":"u5q49moozi","requestTimeEpoch":1777790256244,"requestId":"9978970c-928a-4e09-81a2-f72f5e592d86","identity":{"cognitoIdentityPoolId":null,"accountId":null,"cognitoIdentityId":null,"caller":null,"sourceIp":"98.176.213.95","principalOrgId":null,"accessKey":null,"cognitoAuthenticationType":null,"cognitoAuthenticationProvider":null,"userArn":null,"userAgent":"curl/8.19.0","user":null},"domainName":"u5q49moozi.execute-api.us-east-1.amazonaws.com","deploymentId":"weggl0","apiId":"u5q49moozi"},"body":null,"isBase64Encoded":false}                              | 2026/05/03/[$LATEST]f092a043bee94b9f8745086b7136133c |
